sale_id,sale_date,region,country,brand,model,tier,body_type,model_year,age_years,fuel_type,transmission,engine_displacement_l,horsepower,mileage_km,color,n_owners,accidents,sales_channel,country_of_origin,sale_price_usd
S001866,2022-09-29,Western Europe,Italy,Renault,Captur,mass,suv,2021,1.74,hybrid,manual,1.4,97,29529,red,4,0,dealer_new,France,17060.83
S001867,2023-11-07,North America,USA,Tesla,Model Y,premium,suv,2022,1.85,electric,automatic,2.0,218,1586,blue,1,0,dealer_used,USA,59747.32
S001868,2024-03-25,India,India,Audi,e-tron,premium,suv,2024,0.23,hybrid,automatic,3.0,326,5501,brown,1,0,dealer_new,Germany,42978.15
S001869,2025-03-15,Eastern Europe,Czechia,Volvo,S60,premium,sedan,2025,0.2,petrol,manual,2.0,170,2527,white,1,0,private,Sweden,30265.13
S001870,2025-06-12,Eastern Europe,Romania,Renault,Megane,mass,hatchback,2025,0.44,petrol,cvt,1.4,122,7975,blue,1,0,dealer_new,France,17061.11
S001871,2026-03-15,Eastern Europe,Hungary,Mercedes-Benz,C-Class,premium,sedan,2026,0.2,petrol,automatic,2.0,195,5061,grey,1,0,dealer_used,Germany,50738.17
S001872,2024-08-15,Western Europe,Sweden,Lexus,ES,premium,sedan,2024,0.62,petrol,automatic,3.0,396,8642,orange,1,0,dealer_new,Japan,68459.38
S001873,2023-01-06,North America,Canada,Renault,Megane,mass,hatchback,2022,1.01,diesel,dct,1.4,105,20204,black,1,1,auction,France,11945.57
S001874,2019-10-25,China,China,Volkswagen,Polo,mass,hatchback,2019,0.81,petrol,automatic,1.4,100,10595,silver,1,0,auction,Germany,17690.74
S001875,2025-05-17,China,China,Ford,Escape,mass,suv,2025,0.37,diesel,automatic,2.0,181,200,blue,1,0,online_marketplace,USA,28716.14
S001876,2023-06-29,Latin America,Colombia,Skoda,Octavia,mass,sedan,2023,0.49,diesel,automatic,2.0,215,5483,white,1,2,private,Czechia,14975.25
S001877,2026-01-09,North America,USA,Land Rover,Discovery,luxury,suv,2025,1.02,electric,automatic,3.0,308,8855,blue,4,2,private,UK,73451.52
S001878,2026-03-22,China,China,Ford,Focus,mass,hatchback,2026,0.22,petrol,automatic,1.4,115,0,green,1,0,auction,USA,16289.81
S001879,2025-06-04,Eastern Europe,Hungary,Mazda,Mazda3,mass,hatchback,2023,2.42,diesel,automatic,1.4,132,38438,white,3,0,dealer_used,Japan,10406.23
S001880,2022-02-16,China,China,BMW,X3,premium,suv,2020,2.13,diesel,automatic,2.0,193,33562,green,3,0,dealer_new,Germany,37810.44
S001881,2020-07-24,South Korea,South Korea,Mazda,Mazda3,mass,hatchback,2020,0.56,hybrid,automatic,1.4,108,3969,yellow,1,1,dealer_used,Japan,18017.02
S001882,2024-04-26,Western Europe,UK,Porsche,Taycan,luxury,sedan,2024,0.32,petrol,dct,3.0,388,1079,orange,1,0,dealer_new,Germany,147630.41
S001883,2025-07-15,India,India,Mahindra,Thar,mass,suv,2025,0.53,lpg,automatic,2.0,145,9267,orange,1,0,dealer_new,India,7791.64
S001884,2023-04-04,North America,USA,Lexus,ES,premium,sedan,2020,3.26,hybrid,dct,3.0,220,47468,yellow,1,0,dealer_new,Japan,38349.85
S001885,2026-03-08,China,China,Tata,Nexon,mass,suv,2026,0.18,hybrid,automatic,1.4,93,0,brown,1,0,private,India,13359.98
S001886,2022-03-14,China,China,Tesla,Model 3,premium,sedan,2022,0.2,electric,automatic,2.0,173,6365,orange,1,0,dealer_used,USA,50902.58
S001887,2024-12-20,North America,Mexico,Ford,F-150,mass,pickup,2023,1.97,petrol,automatic,3.0,245,16299,green,1,0,online_marketplace,USA,22859.44
S001888,2024-12-20,China,China,Volkswagen,Passat,mass,sedan,2024,0.97,hybrid,automatic,2.0,142,10798,grey,1,0,dealer_used,Germany,25907.5
S001889,2025-08-29,Eastern Europe,Czechia,Toyota,Camry,mass,sedan,2024,1.66,petrol,automatic,2.0,152,22511,black,1,0,private,Japan,17208.24
S001890,2022-11-02,Western Europe,Germany,Volkswagen,Tiguan,mass,suv,2019,3.84,petrol,manual,2.0,177,55580,orange,2,3,private,Germany,13850.7
S001891,2024-05-18,China,China,Audi,Q5,premium,suv,2024,0.38,hybrid,automatic,2.0,191,6616,grey,1,0,private,Germany,56337.88
S001892,2022-09-22,Western Europe,Netherlands,Nissan,Sentra,mass,sedan,2021,1.72,petrol,automatic,1.4,127,17800,white,4,0,dealer_used,Japan,17938.6
S001893,2025-12-10,Eastern Europe,Hungary,Renault,Megane,mass,hatchback,2024,1.94,hybrid,manual,1.4,116,31926,brown,1,1,dealer_used,France,9009.88
S001894,2024-02-02,Eastern Europe,Poland,Hyundai,Sonata,mass,sedan,2022,2.09,petrol,dct,2.0,144,31543,black,1,0,dealer_used,South Korea,13067.99
S001895,2026-04-23,China,China,Geely,Coolray,mass,suv,2026,0.31,electric,automatic,1.4,123,4281,green,1,0,dealer_new,China,20448.52
S001896,2025-01-25,North America,Mexico,Hyundai,Tucson,mass,suv,2024,1.07,petrol,automatic,2.0,175,16280,red,1,0,dealer_used,South Korea,22084.1
S001897,2025-02-11,China,China,Peugeot,208,mass,hatchback,2022,3.11,petrol,cvt,1.4,90,61120,green,1,0,online_marketplace,France,7240.95
S001898,2025-11-20,Western Europe,France,Chery,Tiggo 7,mass,suv,2025,0.88,petrol,manual,2.0,208,13718,blue,1,1,private,China,17523.32
S001899,2025-02-17,Western Europe,Spain,Jeep,Grand Cherokee,mass,suv,2025,0.13,petrol,automatic,3.0,241,0,black,1,1,auction,USA,42127.53
S001900,2025-07-27,Japan,Japan,Tata,Harrier,mass,suv,2024,1.57,petrol,automatic,2.0,216,8387,blue,1,0,dealer_used,India,12730.01
S001901,2024-04-16,Western Europe,France,Volvo,XC40,premium,suv,2024,0.29,electric,automatic,1.4,97,9773,red,1,1,private,Sweden,48352.35
S001902,2026-03-18,North America,Mexico,Mercedes-Benz,GLC,premium,suv,2023,3.21,petrol,automatic,2.0,179,61814,green,1,0,online_marketplace,Germany,32264.51
S001903,2025-07-19,Eastern Europe,Czechia,Honda,Accord,mass,sedan,2025,0.54,petrol,cvt,2.0,153,11119,silver,1,0,private,Japan,17784.24
S001904,2025-06-20,North America,Mexico,Peugeot,208,mass,hatchback,2022,3.47,hybrid,dct,1.4,103,51475,orange,2,0,dealer_used,France,8596.14
S001905,2026-01-10,China,China,Chevrolet,Equinox,mass,suv,2026,0.02,petrol,automatic,2.0,151,571,grey,1,0,private,USA,26218.78
S001906,2023-06-29,North America,Mexico,Tesla,Model S,premium,sedan,2023,0.49,electric,automatic,3.0,345,7572,white,1,3,private,USA,47417.76
S001907,2024-08-14,China,China,Chevrolet,Cruze,mass,sedan,2023,1.62,petrol,automatic,1.4,100,31107,blue,1,2,private,USA,12341.79
S001908,2022-08-07,China,China,Mercedes-Benz,EQE,premium,sedan,2022,0.6,petrol,dct,3.0,237,7900,yellow,1,1,dealer_new,Germany,52206.74
S001909,2024-02-09,North America,Canada,Tata,Nexon,mass,suv,2023,1.11,petrol,automatic,1.4,131,15128,white,1,0,online_marketplace,India,12667.12
S001910,2023-03-19,Japan,Japan,Land Rover,Defender,luxury,suv,2020,3.21,diesel,automatic,3.0,291,49627,red,2,0,dealer_used,UK,62891.04
S001911,2025-06-25,Western Europe,France,Lexus,RX,premium,suv,2025,0.48,diesel,automatic,3.0,389,7454,brown,1,3,dealer_used,Japan,53490.91
S001912,2025-10-26,Japan,Japan,Mazda,Mazda3,mass,hatchback,2025,0.82,petrol,automatic,1.4,138,7213,red,1,0,dealer_used,Japan,21634.26
S001913,2026-04-22,North America,Mexico,BMW,X5,premium,suv,2026,0.3,petrol,automatic,3.0,280,7021,silver,1,0,dealer_used,Germany,71685.74
S001914,2026-03-04,Western Europe,Netherlands,Porsche,Macan,luxury,suv,2025,1.17,petrol,automatic,2.0,207,0,green,2,0,dealer_used,Germany,110100.53
S001915,2026-02-19,North America,USA,Fiat,500,mass,hatchback,2026,0.13,petrol,cvt,1.4,140,2135,white,1,0,dealer_used,Italy,19470.34
S001916,2026-04-18,India,India,Mercedes-Benz,C-Class,premium,sedan,2023,3.29,petrol,automatic,2.0,155,67459,red,1,0,dealer_used,Germany,15724.28
S001917,2020-08-03,India,India,Toyota,RAV4,mass,suv,2018,2.59,diesel,automatic,2.0,220,29788,silver,2,0,dealer_used,Japan,11184.67
S001918,2023-12-22,Latin America,Argentina,Peugeot,208,mass,hatchback,2023,0.97,hybrid,automatic,1.4,128,12571,white,1,0,private,France,13113.96
S001919,2026-04-13,India,India,Volvo,XC40,premium,suv,2023,3.28,hybrid,automatic,1.4,95,29767,blue,2,2,private,Sweden,15142.61
S001920,2026-04-17,Southeast Asia,Thailand,Honda,Accord,mass,sedan,2026,0.29,petrol,automatic,2.0,164,5214,orange,1,1,dealer_used,Japan,15619.01
S001921,2026-03-01,Western Europe,France,Mazda,Mazda6,mass,sedan,2026,0.16,diesel,automatic,2.0,173,2284,green,1,1,online_marketplace,Japan,24827.95
S001922,2026-01-03,North America,USA,Hyundai,Elantra,mass,sedan,2026,0.01,lpg,automatic,1.4,139,0,orange,1,0,dealer_used,South Korea,20874.59
S001923,2025-12-20,Western Europe,Italy,Ford,Fusion,mass,sedan,2025,0.97,petrol,automatic,2.0,143,6953,green,1,0,dealer_used,USA,23201.29
S001924,2026-01-01,Eastern Europe,Hungary,Ford,Focus,mass,hatchback,2025,1.0,petrol,cvt,1.4,105,8299,silver,1,2,dealer_new,USA,14358.01
S001925,2025-12-24,Southeast Asia,Indonesia,Chery,Arrizo 5,mass,sedan,2021,4.98,hybrid,dct,1.4,115,50528,blue,2,0,dealer_used,China,4488.55
S001926,2025-05-08,Western Europe,Spain,Jeep,Grand Cherokee,mass,suv,2025,0.35,petrol,automatic,3.0,286,3652,green,1,0,private,USA,42701.78
S001927,2024-05-22,Eastern Europe,Poland,Geely,Coolray,mass,suv,2022,2.39,petrol,dct,1.4,94,39126,orange,2,0,private,China,9517.21
S001928,2025-03-27,Western Europe,Netherlands,Audi,e-tron,premium,suv,2025,0.23,hybrid,dct,3.0,234,3326,brown,1,0,online_marketplace,Germany,68401.27
S001929,2024-04-29,China,China,Toyota,Land Cruiser,mass,suv,2024,0.33,electric,automatic,3.0,288,5261,green,1,0,dealer_new,Japan,41006.98
S001930,2025-05-16,Western Europe,Spain,Porsche,Cayenne,luxury,suv,2024,1.37,petrol,automatic,3.0,379,23275,yellow,2,2,dealer_used,Germany,106234.66
S001931,2025-03-16,India,India,Tata,Tiago,mass,hatchback,2025,0.2,petrol,automatic,1.4,138,6291,black,1,0,dealer_used,India,6912.9
S001932,2026-03-01,Middle East,UAE,Volkswagen,ID.4,mass,suv,2026,0.16,petrol,automatic,2.0,194,4126,silver,1,0,dealer_used,Germany,40156.52
S001933,2024-05-25,Japan,Japan,Nissan,Sentra,mass,sedan,2023,1.4,petrol,manual,1.4,140,39020,silver,1,0,dealer_used,Japan,15973.82
S001934,2022-12-18,Eastern Europe,Czechia,Land Rover,Defender,luxury,suv,2022,0.96,diesel,automatic,3.0,340,10997,green,1,3,private,UK,59324.91
S001935,2024-01-24,Western Europe,UK,Volkswagen,Golf,mass,hatchback,2024,0.06,petrol,manual,1.4,120,272,yellow,1,0,private,Germany,23202.52
S001936,2026-01-10,China,China,BYD,Han,mass,sedan,2025,1.02,electric,automatic,3.0,381,17242,white,1,0,dealer_used,China,24603.7
S001937,2024-11-14,China,China,Land Rover,Range Rover,luxury,suv,2021,3.87,petrol,automatic,3.0,401,71317,white,1,3,dealer_used,UK,41847.5
S001938,2025-05-21,China,China,BYD,Han,mass,sedan,2025,0.38,electric,automatic,3.0,391,7578,grey,1,0,online_marketplace,China,28321.49
S001939,2023-09-11,South Korea,South Korea,BYD,Atto 3,mass,suv,2023,0.69,electric,automatic,2.0,217,6862,green,1,0,auction,China,23286.58
S001940,2026-02-19,North America,USA,Land Rover,Range Rover,luxury,suv,2026,0.13,petrol,automatic,3.0,315,4614,brown,1,0,dealer_new,UK,122467.74
S001941,2025-09-08,China,China,Geely,Atlas,mass,suv,2025,0.68,petrol,automatic,2.0,210,9597,green,1,1,dealer_new,China,20642.72
S001942,2025-12-23,North America,Canada,Toyota,Corolla,mass,sedan,2024,1.98,diesel,cvt,1.4,131,25573,grey,2,0,private,Japan,17919.54
S001943,2026-02-11,Western Europe,Netherlands,Renault,Clio,mass,hatchback,2026,0.11,hybrid,dct,1.4,98,899,yellow,1,0,private,France,19469.59
S001944,2025-11-02,Japan,Japan,Ford,F-150,mass,pickup,2025,0.84,electric,automatic,3.0,264,18508,black,1,0,dealer_used,USA,32154.91
S001945,2024-06-30,North America,Canada,Ford,F-150,mass,pickup,2024,0.5,petrol,cvt,3.0,266,7230,yellow,1,0,dealer_used,USA,31987.85
S001946,2025-07-10,Middle East,Saudi Arabia,Land Rover,Discovery,luxury,suv,2024,1.52,petrol,cvt,3.0,349,17651,blue,1,1,private,UK,94404.45
S001947,2024-01-06,Southeast Asia,Vietnam,Tata,Tiago,mass,hatchback,2023,1.01,hybrid,automatic,1.4,134,24507,red,1,0,dealer_used,India,6419.58
S001948,2026-01-24,North America,Mexico,Volkswagen,Polo,mass,hatchback,2025,1.06,hybrid,automatic,1.4,127,5570,silver,1,0,auction,Germany,22310.56
S001949,2025-12-22,China,China,Mahindra,XUV700,mass,suv,2023,2.97,diesel,dct,3.0,360,12179,white,1,1,dealer_used,India,12080.57
S001950,2023-10-07,North America,USA,Skoda,Fabia,mass,hatchback,2018,5.76,diesel,automatic,1.4,123,79956,black,1,0,private,Czechia,5733.34
S001951,2022-10-06,China,China,Toyota,Hilux,mass,pickup,2020,2.76,petrol,automatic,3.0,291,35357,yellow,3,0,private,Japan,17517.79
S001952,2025-05-12,Middle East,Qatar,Ford,Focus,mass,hatchback,2024,1.36,hybrid,automatic,1.4,140,22350,red,1,1,dealer_used,USA,18903.53
S001953,2025-03-24,China,China,Mercedes-Benz,C-Class,premium,sedan,2022,3.23,hybrid,automatic,2.0,209,24931,white,3,0,dealer_new,Germany,41918.25
S001954,2023-09-27,China,China,Geely,Atlas,mass,suv,2022,1.74,hybrid,automatic,2.0,199,25209,white,2,0,online_marketplace,China,18041.16
S001955,2024-12-29,Japan,Japan,Skoda,Kodiaq,mass,suv,2024,0.99,diesel,automatic,2.0,176,17235,green,1,0,auction,Czechia,19245.45
S001956,2026-04-05,China,China,Chery,Arrizo 5,mass,sedan,2026,0.26,electric,automatic,1.4,111,10206,brown,1,2,dealer_used,China,12560.22
S001957,2025-02-06,Southeast Asia,Philippines,Chevrolet,Malibu,mass,sedan,2025,0.1,petrol,automatic,2.0,203,3580,grey,1,3,private,USA,11802.54
S001958,2024-01-31,Western Europe,Italy,Audi,A3,premium,hatchback,2023,1.08,electric,automatic,1.4,133,16891,white,1,0,dealer_used,Germany,46195.64
S001959,2026-02-22,North America,USA,Skoda,Fabia,mass,hatchback,2026,0.14,petrol,manual,1.4,122,0,silver,1,2,dealer_used,Czechia,18835.0
S001960,2022-05-03,Western Europe,Sweden,Mahindra,XUV700,mass,suv,2021,1.33,hybrid,automatic,3.0,394,7555,red,1,1,dealer_used,India,23154.25
S001961,2024-10-02,Western Europe,Netherlands,Nissan,Altima,mass,sedan,2020,4.75,petrol,automatic,2.0,156,74274,white,2,0,dealer_used,Japan,7948.21
S001962,2024-09-25,Africa,South Africa,Toyota,Hilux,mass,pickup,2023,1.73,petrol,automatic,3.0,249,33182,red,2,0,auction,Japan,17220.5
S001963,2026-01-19,North America,USA,Mazda,CX-5,mass,suv,2026,0.05,electric,automatic,2.0,171,1026,white,1,1,dealer_used,Japan,28181.0
S001964,2023-05-01,Middle East,UAE,Geely,Emgrand,mass,sedan,2019,4.33,petrol,cvt,1.4,131,72463,red,1,0,dealer_used,China,7825.51
S001965,2023-11-13,Western Europe,Sweden,Geely,Emgrand,mass,sedan,2022,1.86,petrol,dct,1.4,111,19605,yellow,2,0,private,China,13010.3
S001966,2025-07-30,China,China,Chevrolet,Malibu,mass,sedan,2025,0.57,hybrid,automatic,2.0,213,11232,grey,1,0,dealer_used,USA,25827.87
S001967,2021-05-08,China,China,Tata,Tiago,mass,hatchback,2021,0.35,petrol,dct,1.4,126,2525,red,1,0,dealer_used,India,11795.28
S001968,2021-04-25,Eastern Europe,Hungary,Toyota,Land Cruiser,mass,suv,2021,0.31,electric,automatic,3.0,237,6785,blue,1,0,dealer_new,Japan,40992.71
S001969,2025-12-18,Eastern Europe,Hungary,Chery,Tiggo 7,mass,suv,2025,0.96,petrol,manual,2.0,188,19534,grey,1,0,private,China,14428.96
S001970,2019-12-15,North America,Canada,Volvo,XC60,premium,suv,2019,0.95,petrol,automatic,2.0,154,11282,white,1,1,online_marketplace,Sweden,47542.56
S001971,2025-05-16,North America,USA,Tesla,Model X,premium,suv,2021,4.37,electric,automatic,3.0,333,83271,orange,2,0,private,USA,24603.24
S001972,2026-01-18,China,China,Honda,Accord,mass,sedan,2025,1.05,petrol,automatic,2.0,159,16399,silver,2,0,dealer_new,Japan,18448.13
S001973,2026-03-04,Western Europe,Italy,Volvo,XC90,premium,suv,2026,0.17,diesel,manual,3.0,348,4324,green,1,1,auction,Sweden,46409.71
S001974,2023-08-03,Latin America,Colombia,Mazda,CX-5,mass,suv,2021,2.58,hybrid,dct,2.0,172,18071,blue,1,0,private,Japan,17420.07
S001975,2025-01-28,North America,USA,Porsche,Macan,luxury,suv,2025,0.07,petrol,automatic,2.0,193,1217,brown,1,0,private,Germany,115252.68
S001976,2026-03-29,Western Europe,Italy,BMW,i4,premium,sedan,2026,0.24,diesel,dct,2.0,157,2480,green,1,0,dealer_used,Germany,50908.94
S001977,2025-03-25,North America,USA,BYD,Atto 3,mass,suv,2023,2.23,hybrid,manual,2.0,206,31746,grey,2,0,private,China,16330.17
S001978,2021-12-23,Australia/NZ,New Zealand,Audi,A4,premium,sedan,2021,0.97,diesel,automatic,2.0,199,28427,silver,1,0,dealer_used,Germany,40978.23
S001979,2025-09-23,Africa,Egypt,Mercedes-Benz,C-Class,premium,sedan,2024,1.73,hybrid,automatic,2.0,191,18790,white,1,0,private,Germany,32142.16
S001980,2026-01-06,South Korea,South Korea,Ford,Focus,mass,hatchback,2025,1.01,petrol,automatic,1.4,113,19804,blue,1,0,dealer_used,USA,18511.97
S001981,2022-06-20,China,China,BYD,Seal,mass,sedan,2022,0.47,electric,automatic,2.0,197,3639,black,1,0,online_marketplace,China,25238.55
S001982,2023-02-02,China,China,Geely,Atlas,mass,suv,2021,2.09,hybrid,manual,2.0,211,33798,blue,1,0,auction,China,14108.94
S001983,2025-10-01,China,China,Honda,Civic,mass,sedan,2024,1.75,petrol,dct,1.4,133,25451,yellow,2,0,online_marketplace,Japan,15615.9
S001984,2025-02-24,China,China,Lexus,NX,premium,suv,2023,2.15,petrol,cvt,2.0,179,36603,blue,1,0,dealer_used,Japan,37721.89
S001985,2025-12-15,Eastern Europe,Poland,Peugeot,3008,mass,suv,2025,0.95,petrol,manual,2.0,167,14467,grey,1,0,online_marketplace,France,19073.94
S001986,2025-01-23,Southeast Asia,Philippines,Land Rover,Range Rover,luxury,suv,2024,1.06,diesel,cvt,3.0,409,10144,green,1,0,private,UK,64164.57
S001987,2024-09-02,Western Europe,Sweden,Hyundai,Kona,mass,suv,2023,1.67,diesel,manual,1.4,109,16844,orange,1,0,private,South Korea,16172.58
S001988,2024-09-28,India,India,Chevrolet,Malibu,mass,sedan,2024,0.74,diesel,automatic,2.0,176,9000,brown,1,0,dealer_new,USA,13177.32
S001989,2026-01-12,Western Europe,Sweden,Renault,Clio,mass,hatchback,2026,0.03,hybrid,manual,1.4,118,0,orange,1,0,private,France,20707.25
S001990,2026-04-18,Eastern Europe,Hungary,Chery,Arrizo 5,mass,sedan,2024,2.29,diesel,cvt,1.4,125,41645,brown,1,0,dealer_used,China,7887.7
S001991,2026-02-16,India,India,BYD,Han,mass,sedan,2024,2.13,electric,automatic,3.0,386,38348,green,1,0,online_marketplace,China,8612.28
S001992,2026-03-21,North America,Canada,Fiat,500,mass,hatchback,2024,2.22,petrol,dct,1.4,126,32688,brown,1,0,auction,Italy,8612.82
S001993,2019-12-16,Western Europe,Netherlands,Renault,Captur,mass,suv,2018,1.95,petrol,automatic,1.4,124,6010,black,1,0,dealer_used,France,17410.66
S001994,2026-04-08,Western Europe,UK,Tesla,Model X,premium,suv,2024,2.27,electric,automatic,3.0,266,36504,brown,1,1,dealer_used,USA,46782.65
S001995,2026-03-09,Latin America,Colombia,BMW,i4,premium,sedan,2026,0.18,diesel,automatic,2.0,206,2568,blue,1,0,dealer_used,Germany,45760.99
S001996,2026-03-30,Australia/NZ,Australia,Skoda,Octavia,mass,sedan,2026,0.24,electric,automatic,2.0,218,5351,white,1,0,online_marketplace,Czechia,26334.73
S001997,2026-03-08,Eastern Europe,Hungary,Renault,Clio,mass,hatchback,2026,0.18,diesel,automatic,1.4,134,1485,blue,1,1,dealer_used,France,14237.43
S001998,2026-02-22,Western Europe,Netherlands,Porsche,Macan,luxury,suv,2026,0.14,petrol,dct,2.0,192,0,silver,1,0,dealer_new,Germany,139825.66
S001999,2026-01-30,Southeast Asia,Philippines,Toyota,Hilux,mass,pickup,2026,0.08,diesel,automatic,3.0,305,1756,silver,1,0,online_marketplace,Japan,23938.64
S002000,2025-05-26,India,India,Tata,Harrier,mass,suv,2025,0.4,petrol,automatic,2.0,202,4791,red,1,0,online_marketplace,India,9556.01
S002001,2024-07-09,India,India,Mazda,Mazda3,mass,hatchback,2024,0.52,diesel,manual,1.4,103,3757,white,1,1,dealer_used,Japan,9409.99
S002002,2024-08-30,Western Europe,Sweden,BMW,i4,premium,sedan,2023,1.66,petrol,automatic,2.0,191,46586,silver,2,0,private,Germany,39569.97
S002003,2024-11-19,Western Europe,Germany,Geely,Emgrand,mass,sedan,2024,0.88,hybrid,automatic,1.4,123,12769,green,1,0,private,China,16479.85
S002004,2022-05-12,China,China,Mahindra,Thar,mass,suv,2021,1.36,petrol,manual,2.0,176,21276,silver,1,1,online_marketplace,India,12820.96
S002005,2025-06-12,Eastern Europe,Czechia,Kia,Optima,mass,sedan,2023,2.44,petrol,automatic,2.0,142,42794,yellow,2,1,private,South Korea,8536.59
S002006,2021-09-23,Japan,Japan,Nissan,Altima,mass,sedan,2019,2.73,petrol,automatic,2.0,207,67776,yellow,1,0,dealer_used,Japan,13135.91
S002007,2025-06-27,Australia/NZ,Australia,Fiat,Tipo,mass,sedan,2025,0.48,petrol,automatic,1.4,124,4205,red,1,0,dealer_used,Italy,18243.2
S002008,2025-12-23,China,China,BMW,3 Series,premium,sedan,2024,1.98,petrol,automatic,2.0,147,30757,silver,1,0,private,Germany,32492.54
S002009,2026-04-13,India,India,Jeep,Grand Cherokee,mass,suv,2022,4.28,petrol,manual,3.0,225,60693,red,3,0,private,USA,8239.19
S002010,2026-02-16,Western Europe,Spain,Porsche,Taycan,luxury,sedan,2023,3.13,petrol,manual,3.0,386,15644,red,1,1,auction,Germany,74451.01
S002011,2026-02-18,Western Europe,Sweden,Audi,A4,premium,sedan,2026,0.13,petrol,cvt,2.0,207,0,blue,1,0,online_marketplace,Germany,56810.42
S002012,2024-01-20,China,China,Volkswagen,Passat,mass,sedan,2021,3.05,electric,automatic,2.0,219,66157,yellow,1,1,dealer_new,Germany,13667.86
S002013,2024-10-12,India,India,Volkswagen,ID.4,mass,suv,2024,0.78,electric,automatic,2.0,173,14849,white,1,0,dealer_new,Germany,18370.02
S002014,2025-12-11,North America,USA,Chery,Tiggo 7,mass,suv,2024,1.94,hybrid,automatic,2.0,168,29790,orange,3,0,dealer_used,China,14800.08
